322.665,2.2356,9,06
#BS,473048,6571.805,4070379.251,1.4141,9,00
#CS,1499,1493,39
#RCR,1499,1494,6D
#BS,473073,1,2,346571.805,4070379.251,1.4109,9,#BS,473088,1,2,346571.805,4070379.251,1.4074,9,0B
#CS,1499,1495,3F
#RCR,1498,1496,6E
#BS,473112,1,2,3465#RCR,1500,1508,68
#BS,473153,1,2,346572.036,4070379.709,1.398#BS,473168,1,2,346572.036,4070379.709,1.3961,9,0D
#CS,1512,1515,34
#RCR,1515,1516,63
#BS,473193,1,2,346572.036,4070
#BS,473208,1,2,346572.036,4070379.709,1.3910,9,0E
#CS,1512,1508,38
#RCR,1515,1509,6D
#BS,473232,1,2,346#BS,473248,1,2,346572.757,4070380.898,1.3856,9,08
#CS,1512,1494,3C
#RCR,1515,1495,69
LP:1354.0 I#BS,473283,1,2,346572.757,4070380.898,1.3826,9,08
#CS,1512,1498,30
#RCR,1522,1498,60
#BS,473308,1,2,346572.757,4070
#CS,1515,1503,34
#RCR,1513,1504,66
#BS,473338,1,2,346572.757,4070380.898,1.3743,9,05
#BS,473351,1,2,346,4070381.356,1.3687,9,03
,4070381.356,1.3661,9,03
#CS,1506,1504,31
#RCR,1508,1505,6D
#BS,473415,1,2,346573.018,4070381.356,1.3636,9,0B
#BS,6573.018,4070381.356,1.3614,9,05
#CS,1510,1501,33
#RCR,1515,1502,66
#BS,473454,1,2,346573.279,4070381.77#CS,1510,1491,3B
#RCR,1515,1492,6E
#BS,473492,1,2,346573.279,4070381.777,1.3540,9,04
#BS,473508,1,2,346573.279,4070381.777,1.3521,9,01
#CS,1508,1498,3B
#RCR,1508,1498,68
#BS,473533,1,2,346573.279,4070381.777,1.3#BS,473548,1,2,346573.539,4070382.197,1.3474,9,0C
#CS,1511,1503,30
#RCR,1510,1504,65
#BS,473573,1,2,3465
#RCR,1507,1496,69
#BS,473612,1,2,346573.539,4070382.197,1.3#BS,473628,1,2,346573.539,4070382.197,1.3388,9,0D
#CS,1506,1495,38
#RCR,1507,1496,69
#BS,473653,1,2,346573.829,407003
#BS,473668,1,2,346573.829,4070382.599,1.3355,9,0F
#CS,1523,1503,31
#RCR,1525,1504,63
#BS,473693,1,2,3#BS,473708,1,2,346573.829,4070382.599,1.3327,9,0D
#CS,1523,1507,35
#RCR,1525,1508,6F
#BS,473732,3308,9,09
#BS,473748,1,2,346574.119,4070383.001,1.3292,9,0E
#CS,1515,1492,3D
#RCR,1506,1493,6D
#BS,473772,1,2,34654.119,4070383.001,1.3278,9,03
#BS,473788,1,2,346574.119,4070383.001,1.3265,9,0A
#CS,1500,1490,3B
#RCR,141499,32
#RCR,1501,1500,61#BS,473854,1,2,346574.394,4070383.403,1.3214,9,03
#CS,1500,1499,32
#RCR,1499,1500,61
#CS,1501,1499,33
#RCR,1504,1500,64
#CS,1501,1501,33
#RCR,1507,1502,65
#BS,473948,1,2,346574.670,4070383.805,1.3151,9,08
#CS,1512,1503,33
#RCR,1515,1504,60
#BS,473973,1,2,346574.670,4070383.805,1.3134,9,03
#BS,473988,1,2,346574.670,4070383.805,1.3123,9,01
#CS,1511,1500,33
#RCR,1516,1501,66
#BS,474012,1,2,346574.670,4070383.805,1.3116,9,0A
#CS,1515,1499,36
#RCR,1517,1500,66
#BS,474048,1,2,346574.945,4070384.207,1.3097,9,0B
#CS,1515,1499,36
#RCR,1517,1500,66
#BS,474072,1,2,346574.945,4070384.207,1.3085,9#BS,474088,1,2,346574.945,4070384.207,1.3071,9,0F
#CS,1510,1503,31
#RCR,1511,1504,64
#BS,474112,1,2,346574.945,4070,9,09
#BS,474128,1,2,346574.945,4070384.207,1.3053,9,04
#CS,1501,1503,31
#RCR,1502,1504,66
#BS,474153,1,#BS,474168,1,2,346575.220,4070384.609,1.3034,9,02
#CS,1506,1498,35
#RCR,1508,1499,69
#BS,474192,9,1.3029,9,0B
#BS,474208,1,2,346575.601,4070385.138,1.3025,9,04
#CS,1516,1496,3A
#RCR,1519,1497,67
#BS,474232,1,2,6575.601,4070385.138,1.3018,9,03
#BS,474248,1,2,346575.601,4070385.138,1.3011,9,07
#CS,1509,1498,3A
#RCR09,1510,3B
#RCR,1509,1511#BS,474314,1,2,346575.891,4070385.522,1.2989,9,0E
#BS,474328,1,2,346575.891,4070385.522,1.2980,9,08
#CS,1514,1512,35#BS,474353,1,2,346575.891,4070385.522,1.2973,9,08
#BS,474368,1,2,346575.891,4070385.522,1.2971,9,02
#CS,16575.891,4070385.522,1.2970,9,07
#BS,474408,1,2,346576.195,4070385.886,1.2959,9,04
#CS,1509,1498,#BS,474432,1,2,346576.195,4070385.886,1.2954,9,00
#BS,474448,1,2,346576.195,4070385.886,1.2947,9,0F
#CS,1507,1500,34#RCR,1507,1501,66
#BS,474472,1,2,346576.195,4070385.886,1.2947,9,06
#BS,474488,1,2,346576.195,4070385.8860B
#BS,474528,1,2,346576.514,4070386.250,1.2933,9,04
#CS,151#RCR,1516,1505,62
#BS,474552,1,2,346576.514,4070386.250,1.2928,9,03
#BS,474568,1,2,346576.514,4070386.250,1.2922,9,0512,1502,32
#RCR,1511,1503,63
#BS,474592,1,2,346576.514,4070386.250,1.2919,9,0D
#BS,474608,1,2,346576.81CR,1508,1500,68
#BS,474632,1,2,346576.818,4070386.615,1.2922,9,08
#BS,474648,1,2,346576.818,40703#CS,1512,1503,33
#RCR,1507,1504,63
#BS,474672,1,2,346576.818,4070386.615,1.2926,9,08
#BS,474688,1,2,346576.818,407029,9,02
#CS,1512,1506,36
#RCR,1510,1507,66
#BS,474713,1,2,346577.122,4070386.961,1.2933,9,07
#BS,474728,1.2936,9,07
#BS,474768,1070386.961,1.2931,9,09
#CS,1508,1490,33
#RCR,1508,1491,61
#BS,474793,1,2,346577.122,4070386.961,1.2935,9,09
#BS,478,1,2,346577.440,4070387.288,1.2936,9,0B
#CS,1506,1496,3B
#RCR,1506,1497,69
#CS,1516,1499,35
#RCR,1518,1500,69
#CS,1516,1496,3A
#RCR,1515,1497,6B
#BS,474892,1,2,346577.440,4070387.288,1.2938,9,06
#BS,474908,1,2,346577.773,4070387.596,1.2945,9,05
#CS,1517,1507,32
#RCR,1520,1508,6A
#BS,474932,1,2,346577.773,4070387.596,1.2947,9,0E
#BS,474948,1,2,346577.773,4070387.596,1.2943,9,07
#CS,1516,1498,34
#RCR,1517,1499,67
,2,346577.773,4070387.596,1.2945,9,08
#BS,474988,1,2,346577.773,4070387.596,1.2#RCR,1510,1500,61
#BS,475013,1,2,346578.091,4070387.905,1.2943,9,03
#BS,475028,1,2,346578.091,4070387.905,1.2950,9,0#CS,1506,1501,34
#RCR,1507,1502,65
#BS,475052,1,2,346578.091,4070387.905,1.2949,9,0C
#BS,475068,1,2,3465#RCR,1499,1500,61
#BS,475092,1,2,346578.091,4070387.905,1.2947,9,0E
#BS,475108,1,2,346578.424,407#CS,1500,1499,32
#RCR,1500,1500,60
#BS,475132,1,2,346578.424,4070388.195,1.2942,9,04
#BS,475148,1,2,346578.424,40705,1.2945,9,0E
#CS,1500,1499,32
#RCR,1504,1500,64
#BS,475172,1,2,346578.424,4070388.195,1.2945,9,07
#CS,#RCR,15#BS,475232,1,2,346578.821,4070388.743,1.2936,9,00
#BS,475248,1,2,346578.821,4070388.743,1.2936,9,0D
#CS,1500,1495,3E#BS,475272,1,2,346578.821,4070388.743,1.2936,9,04
#BS,475288,1,2,346578.821,4070388.743,1.2942,9,02
#CS,13,1,2,346579.153,4070389.033,1.2940,9,0F
#BS,475328,1,2,346579.153,4070389.033,1.2933,9,03
#CS,1507,67
#BS,475352,1,2,346579.153,4070389.033,1.2931,9,0C
#BS,475368,1,2,346579.153,4070389.033,1.2921,9,04
#CS,1516,#RCR,1519,1502,6A
#BS,475392,1,2,346579.153,4070389.033,1.2917,9,04
#BS,475408,1,2,346579.501,4070389.34132,1,2,346579.501,4070389.341,1.2917,9,0C
#BS,475448,1,2,346579.501,4070389.341
#RCR,1520,1504,66
#BS,475472,1,2,346579.501,4070389.341,1.2888,9,0F
#CS,1514,1492,3C
#RCR,1513,1493,69
#BS,475508,1,2,346579.834,4070389.650,1.2865,9,0E
#CS,1514,1490,3E
#RCR,1511,1490,68
#BS,475532,1,2,346579.834,40#BS,475548,1,2,346579.834,4070389.650,1.2846,9,0B
#CS,1504,1488,36
#RCR,1504,1489,64
#BS,475572,,4070389.650,1.2844,9,00
#CS,1506,1492,3F
#RCR,1505,1493,6E
#BS,475608,1,2,346580.182,4070389.958,1.2846,9,09
#CS,1510,1496,3C
#RCR,1511,1497,6F
#BS,475633,1,2,346580.182,4070389.958,1.2840,9,07
#BS,475648,1,2,346580.#BS,475672,1,2,346580.182,4070389.958,1.2792,9,02
#CS,1514,1506,30
#RCR,1513,1506,64
#BS,475708,1,2,346580.530,4070390.284,1.2713,9,08
#CS,1506,1502,37
#RCR,1505,1503,66
#BS,475732,1,2,346580.530,4070390.284,1.2680,9,0A
#BS,475748,1,2,346580.530,4070390.284,1.2662,9,0B
#CS,1510,,475772,1,2,346580.530,4070390.284,1.2655,9,06
#BS,475788,1,2,346580.530,4070390.284,1.2654,9,02
1511,1498,60
#BS,475813,1,2,346580.864,4070390.630,1.2655,9,09
#CS,1509,1506,3C
#RCR,1511,1506,66
#CS,1509,1508,32
#RCR,1511,1509,69
#CS,1509,1499,3B
#RCR,1511,1500,60
#BS,475908,1,2,346581.197,4070390.957,1.2683,9,03
#CS,1509,1498,3A
#RCR,1502,1498,62
#BS,475933,1,2,346581.197,4070390.957,1.2683,9,0B
#BS,475948,1,2,346581.197,4070390.957,1.2685,9,01
#CS,1508,1488,3A
#RCR,1509,1489,69
#BS,475972,1,2,346581.197,4070390.957,1.2690,9,0C
#BS,475988,1,2,346581.#RCR,1511,1494,6C
#BS,476013,1,2,346581.545,4070391.302,1.2687,9,07
#BS,476028,1,2,346581.545,407,9,0A
#CS,1504,1500,37
#RCR,1503,1501,62
#BS,476052,1,2,346581.545,4070391.302,1.2682,9,07
#BS,476068,1,2,346581.55,4070391.302,1.2675,9,06
#CS,1508,1500,3B
#RCR,1511,1501,61
#BS,476092,1,2,346581.545,4070391.302,1.267,68
#BS,476132,1,2,346581.879,4070391.666,1.2683,9,04
#BS,472,346581.879,4070391.666,1.2682,9,08
#CS,1506,1499,34
#RCR,1505,1500,65
#BS,476172,1,2,346581.879,4070391.666,1.268#BS,476188,1,2,346581.879,4070391.666,1.2682,9,04
#CS,1514,1508,3E
#RCR,1514,1509,6C
#BS,476213,1,2,34654070392.048,1.2675,9,06
#CS,1510,1504,36
#RCR,1511,1505,65
#BS,476252,1,2,346582.258,4070392.048#BS,476268,1,2,346582.258,4070392.048,1.2678,9,0F
#CS,1510,1503,31
#RCR,1510,1504,65
LP:2044.0 IMU:51.0 GGA:11.0 RC#BS,476304,1,2,346582.258,4070392.048,1.2680,9,03
#CS,1510,1509,3B
#RCR,1517,1510,67
#BS,476329,1,2,34651,1.2689,9,0A
#BS,476373,11,1.2685,9,0F
#CS,1512,1492,3A
#RCR,1511,1493,6B
#BS,476398,1,2,346582.592,4070392.411,1.2683,9,0C
#BS,476411,1,24070392.757,1.2685,9,0F
#CS,1516,1508,3C
#RCR,1518,1509,60
#BS,476436,1,2,346582.941,4070392.757,1.2690,1511,1495,3E
#RCR,1511,1496,6E
#BS,476474,1,2,346582.941,4070392.757,1.2692,9,0A
#BS,476488,1,2,,1.2689,9,03
#CS,1506,1491,3C
#RCR,1509,1492,63
#BS,476514,1,2,346583.274,4070393.102,1.2699,9,0D
#BS,476528,1,2,383.274,4070393.102,1.2701,9,02
#CS,1506,1491,3C
#RCR,1510,1492,6B
#BS,476552,1,2,346583.274,4070393.102,1496,6E
#BS,476592,1,2,346583.274,4070393.102,1.2708,9,0A
#B08,1,2,346583.274,4070393.102,1.2703,9,01
#CS,1512,1502,32
#RCR,1511,1503,63
#BS,476632,1,2,346583.608,4070393.447,#BS,476648,1,2,346583.608,4070393.447,1.2708,9,05
#CS,1504,1504,33
#RCR,1505,1505,60
#BS,476672,1,2,346608,4070393.447,1.2715,9,05
#CS,1510,1506,34
#RCR,1511,1506,66
#BS,476713,1,2,346583.941,4070393#BS,476728,1,2,346583.941,4070393.793,1.2729,9,09
#CS,1510,1502,30
#RCR,1511,1503,63
#BS,476752,1,2,346583.941,4070
#BS,476768,1,2,346583.941,4070393.793,1.2736,9,03
#CS,1504,1495,3A
#RCR,1504,1496,6A
#BS,476792,1,2,3403,1500,63
#BS,476833,1,2290,4070394.138,1.2737,9,03
#BS,476848,1,2,346584.290,4070394.138,1.2734,9,0C
#CS,1504,1499,36
#RCR,1501,1500,61
#CS,1504,1499,36
#RCR,1501,1500,61
#BS,476908,1,2,346584.290,4070394.138,1.2741,9,0B
#CS,1504,1501,36
#RCR,1502,1502,60
#BS,476933,1,2,346584.638,4070394.465,1.2741,9,08
#BS,476948,1,2,346584.638,40703465,1.2741,9,04
#CS,1507,1492,3E
#RCR,1508,1493,63
#BS,476972,1,2,346584.638,4070394.465,1.2748,9,04
#BS,476988,1,46584.638,4070394.465,1.2751,9,09
#CS,1507,1479,3B
#RCR,1510,1480,68
#BS,477013,1,2,346584.638,4070394.41486,3A
#RCR,1504,1487,6A
#BS,477052,1,2,346584.972,4070394.810,1.2760,9,0B
#77068,1,2,346584.972,4070394.810,1.2762,9,00
#CS,1506,1498,35
#RCR,1508,1498,68
#BS,477092,1,2,346584.972,4070394.8#BS,477108,1,2,346584.972,4070394.810,1.2771,9,05
#CS,1506,1501,34
#RCR,1516,1502,65
#BS,477132,1,2,3466585.320,4070395.155,1.2776,9,03
#CS,1512,1490,38
#RCR,1512,1490,6B
#BS,477172,1,2,346585.320,40#BS,477188,1,2,346585.320,4070395.155,1.2776,9,0F
#CS,1514,1490,3E
#RCR,1509,1490,61
#BS,477213,1,2,346585.320,40706,9,0E
#BS,477228,1,2,346585.759,4070395.591,1.2781,9,08
#CS,1510,1499,33
#RCR,1509,1500,69
#BS,477252,#BS,4779,4070395.591,1.2771,9,06
#BS,477308,1,2,346585.759,4070395.591,1.2772,9,07
#CS,1510,1498,32
#RCR,1511,1498,60
#BS7333,1,2,346586.108,4070395.918,1.2774,9,05
#BS,477348,1,2,346586.108,4070395.918,1.2779,9,04
#CS,1510,1,9,0D
#BS,477388,1,2,346586.108,4070395.918,1.2781,9,0F
#CS,1510,1507,35
#RCR,1513,1508,6A
#BS,477413,1,2,346586.108,4070395.918,1.2783,9,08
#BS,477428,1,2,346586.471,4070396.263,1.2785,9,09
#CS,1506,1504,31
#R#BS,477452,1,2,346586.471,4070396.263,1.2790,9,00
#BS,477468,1,2,346586.471,4070396.263,1.2795,9,0C
#CS,1.2804,9,0E
#BS,477508,1,2,346586.471,4070396.263,1.2811,9,08
#CS,1528,1504,3D505,64
#BS,477533,1,2,346586.819,4070396.608,1.2816,9,0C
#BS,477548,1,2,346586.819,4070396.608,1.2818,9,0E
#CS,1508#RCR,1509,1498,69
#BS,477572,1,2,346586.819,4070396.608,1.2825,9,09
#BS,477588,1,2,346586.819,4070396.608#BS,477613,1,2,346586.819,4070396.608,1.2835,9,0C
#BS,477628,1,2,346587.197,4070396.934,1.2837,9,0#RCR,1510,1497,6E
#BS,477652,1,2,346587.197,4070396.934,1.2842,9,07
#BS,477668,1,2,346587.197,4070396.934,1.2837,9,0#CS,1508,1495,36
#RCR,1515,1496,6A
#BS,477692,1,2,346587.197,4070396.934,1.2840,9,09
#BS,477708,1,2,34658,1,2,3#CS,1515,1495,3A
#RCR,1507,1496,69
#BS,477772,1,2,346587.560,4070397.261,1.2851,9,00
#BS,477788,1,2,346587.560,407097.261,1.2860,9,07
#CS,1508,1495,36
#RCR,1509,1496,67
#BS,477813,1,2,346587.560,4070397.261,1.2865,9,0F#CS,1508,1482,30
#RCR,1506,1483,6C
#CS,1500,1476,33
#RCR,1501,1477,60
#CS,1516,1491,3D
#RCR,1517,1492,6C
#BS,477912,1,2,346587.938,4070397.605,1.2860,9,0D
#BS,477928,1,2,346588.331,4070397.931,1.2854,9,07
#CS,1516,1493,3F
#RCR,1516,1494,6B
#BS,477952,1,2,346588.331,4070397.931,1.2851,9,0F
#BS,477968,1,2,346588.331,4070397.931,1.2854,9,03
#CS,1519,1495,36
#RCR,1519,1496,66
#BS,477992,1,2,346588.331,4070397.931,1.2858,9,0A
#BS,478008,1,2,346588.331,4070397.931,1.2865,9,01
#CS,1527,1501,37
#RCR,1529,1502,69
#BS,478033,1,2,346588.724,4070398.276,1.2874,9,0E
#BS,478048,1,2,346588.724,4070398.276,1.2877,9,01#BS,478072,1,2,346588.724,4070398.276,1.2881,9,01
#BS,478088,1,2,346588.724,4070398.276,1.2875,9,00,3A
#RCR,1508,1501,69
#BS,478112,1,2,346588.724,4070398.276,1.2875,9,0D
#BS,478128,1,2,346589.117,4070398.620,1.28#CS,1514,1499,37
#RCR,1517,1500,66
#BS,478152,1,2,346589.117,4070398.620,1.2882,9,01
#BS,478168,1,2,3465478208,06
#CS,1514,1488,37
#RCR,1511,1489,60
#BS,478233,1,2,346589.542,4070399.056,1.2898,9,0C
#BS,478248,1,2,346589.542,070399.056,1.2893,9,0B
#CS,1516,1490,3C
#RCR,1517,1490,6E
#BS,478272,1,2,346589.542,4070399.056,1.2888,9#CS,1510,1499,33
#RCR,1510,1500,61
#BS,478312,1,2,346589.542,4070399.056,1.2889,9,0E
#BS,478328,6589.935,4070399.401,1.2891,9,04
#CS,1500,1501,32
#RCR,1502,1502,60
#BS,478352,1,2,346589.935,4070399.401,1.2898,9,#BS,478368,1,2,346589.935,4070399.401,1.2905,9,0C
#CS,1507,1511,34
#RCR,1509,1512,6A
#BS,478392,1,2,346#CS,1514,1509,3F
#RCR,1515,1510,65
#BS,478433,1,2,346590.328,4070399.745,1.291#BS,478448,1,2,346590.328,4070399.745,1.2915,9,05
#CS,1506,1503,36
#RCR,1507,1504,63
#BS,478472,1,2,346590.328,4070#BS,478488,1,2,346590.328,4070399.745,1.2922,9,0D
#CS,1500,1502,31
#RCR,1503,1503,60
#BS,478512,1,2,3465#BS,478528,1,2,346590.722,4070400.108,1.2933,9,00
#CS,1500,1502,31
#RCR,1501,1503,62
#BS,478552,1,9,0F
#BS,478568,1,2,346590.722,4070400.108,1.2929,9,0F
#CS,1500,1503,30
#RCR,1499,1504,65
#BS,478592,1,2,346590.2,4070400.108,1.2935,9,07
#BS,478608,1,2,346590.722,4070400.108,1.2945,9,00
#CS,1500,1503,30
#RCR,1501,14070400.471,1.2950,9,08
#CS,1506,1501,34
#RCR,1508,1502,6A
2,346591.115,4070400.471,1.2947,9,07
#BS,478688,1,2,346591.115,4070400.471,1.2950,9,04
#CS,1514,1506,30
#RCR,1515,1#BS,478712,1,2,346591.115,4070400.471,1.2956,9,00
#BS,478728,1,2,346591.508,4070400.834,1.2954,9,0E
#CS,1,4070400.834,1.2961,9,05
#BS,478768,1,2,346591.508,4070400.834,1.2959,9,07
#CS,1498,1492,39
#RCR#BS,478792,1,2,346591.508,4070400.834,1.2957,9,0C
#CS,1506,1495,38
#RCR,1508,1496,66
#CS,1514,1494,3A
#RCR,1515,1495,69
#CS,1508,1498,3B
#RCR,1509,1499,68
#CS,1508,1496,35
#RCR,1507,1497,68
#BS,478912,1,2,346591.902,4070401.197,1.2956,9,0C
#BS,478928,1,2,346592.280,4070401.560,1.2963,9,0D
#CS,1508,1499,3A
#RCR,1507,1500,67
#BS,478952,1,2,346592.280,4070401.560,1.2963,9,00
#BS,478968,1,2,346592.280,4070401.560,1.2963,9,09
#CS,1508,1493,30
#RCR,1507,1494,6B
#BS,478992,1,2,346592.280,4070401.560,1.2963,9,0C
#BS,479008,1,2,346592.280,4070401.560,1.2966,9,0#CS,1508,1495,36
#RCR,1509,1496,67
#BS,479033,1,2,346592.674,4070401.922,1.2970,9,08
#BS,479048,1,2,346592.674,4070,0D
#CS,1508,1498,3B
#RCR,1510,1498,61
#BS,479072,1,2,346592.674,4070401.922,1.2973,9,0E
#BS,479088,1,2,1509,1490,61
#BS,479112,1,2,346592.674,4070401.922,1.2973,9,09
#BS,479128,1,22.286,1.2970,9,06
#CS,1512,1488,31
#RCR,1513,1489,62
#BS,479152,1,2,346593.052,4070402.286,1.2975,9,0E
#BS,479168,,346593.052,4070402.286,1.2978,9,0A
#CS,1512,1488,31
#RCR,1514,1489,65
#BS,479192,1,2,346593.052,407040,0F
#CS,1511,1487,3D
#RCR,1511,1488,61
#BS,479233,1,2,346593.581,4070402.720,1.2982,9,00
#BS,479248,1,2,346593.581,4070402.720,1.2982,9,0C
#CS,1504,1492,3D
#RCR,1503,1493,68
#BS,479272,1,2,346593.581,4070402.72#BS,479288,1,2,346593.581,4070402.720,1.2982,9,00
#CS,1499,1495,3F
#RCR,1500,1496,6E
LP:2243.0 IMU:50.0 070403.#CS,1514,1495,3B
#RCR,1516,1496,69
#BS,479378,1,2,346593.974,4070403.083,1.2985,9,00
#BS,479391,1,2,346593.974,40709,07
#CS,1514,1495,3B
#RCR,1515,1496,6A
#BS,479416,1,2,346593.974,4070403.083,1.3001,9,0B
#BS,479430,1,#RCR,1515,1496,6A
#BS,479454,1,2,346594.353,4070403.446,1.3004,9,0D
#BS,479468,1,2,346594.353,407#CS,1506,1498,35
#RCR,1507,1499,66
#BS,479493,1,2,346594.353,4070403.446,1.3018,9,0B
#BS,479508,1,2,346594.353,4070,1.3018,9,08
#CS,1500,1499,32
#RCR,1500,1500,60
#BS,479533,1,2,346594.746,4070403.809,1.3022,9,0E
#BS,4#RCR,1508,1502,6A
#BS,479572,1,2,346594.746,4070403.809,1.3032,9,0A
#BS,479588,070403.809,1.3031,9,0C
#CS,1514,1496,38
#RCR,1515,1497,6B
#BS,479628,1,2,346594.746,4070403.809,1.3041,9,02
#CS,1520,1494,3D
#RCR,1521,1495,6E
#BS,479652,1,2,346595.155,4070404.171,1.3045,9,0F
#BS,479668,1,2,346595.1553046,9,05
#CS,1514,1490,3E
#RCR,1515,1491,6D
#BS,479692,1,2,346595.155,4070404.171,1.3052,9,05
#BS,479708,1,2,346595.155,4070404.171,1.3052,9,07
#CS,1514,1494,3A
#RCR,1515,1495,69
#BS,479733,1,2,346595.548,4070#BS,479748,1,2,346595.548,4070404.534,1.3062,9,0D
#CS,1514,1506,30
#RCR,1515,1506,62
#BS,479772,1,2,3465479812,,0A
#BS,479828,1,2,346595.548,4070404.534,1.3076,9,01
#CS,1514,1501,37
#RCR,1513,1502,60
#BS,479854,1,2,346595.956070404.897,1.3069,9,03
#BS,479868,1,2,346595.956,4070404.897,1.3074,9,00
#CS,1506,1503,36
#RCR,1506,1504#CS,1502,1498,31
#RCR,1503,1499,62
#BS,479928,1,2,346595.956,4070404.897,1.3086,9,08
#CS,1496,1495,30
#RCR,1495,1496,63
#BS,479953,1,2,346596.350,4070405.260,1.3097,9,08
#BS,479968,1,2,346596.350,4070405.260,1.3100,9,0F
#CS,1509,1499,3B
#RCR,1513,1500,62
#BS,479992,1,2,346596.350,4070405.260,1.3109,9,03
#BS,48000#RCR,1520,1504,66
#BS,480033,1,2,346596.350,4070405.260,1.3127,9,0B
#BS,480048758,4070405.622,1.3127,9,09
#CS,1510,1502,30
#RCR,1511,1503,63
#BS,480072,1,2,346596.758,4070405.622,1.3132,9,04
#,480088,1,2,346596.758,4070405.622,1.3135,9,06
#CS,1514,1506,30
#RCR,1514,1506,63
#BS,480112,1,2,346596622,1.3135,9,0D
#CS,1514,1504,32
#RCR,1515,1505,61
#BS,480152,1,2,346597.152,4070405.985,1.3132,#BS,480168,1,2,346597.152,4070405.985,1.3137,9,04
#CS,1514,1499,37
#RCR,1515,1500,64
#BS,480192,1,2,346597.152,4070#BS,480208,1,2,346597.152,4070405.985,1.3149,9,08
#CS,1508,1495,36
#RCR,1508,1496,66
#BS,480233,1,2,3465#BS,480262,9,08
#BS,480288,1,2,346597.753,4070406.307,1.3153,9,0F
#CS,1512,1496,3E
#RCR,1514,1497,6A
#BS,480312,1,2,346597406.307,1.3153,9,0D
#BS,480328,1,2,346597.753,4070406.307,1.3155,9,02
#CS,1512,1502,32
#RCR,1515,1503,67#BS,480368,1,2,346598.161,4070406.689,1.3163,9,08
#CS,1508,1500,3B
#RCR,1507,1501,66
#BS,480392,.161,4070406.689,1.3162,9,0C
#BS,480408,1,2,346598.161,4070406.689,1.3167,9,0D
#CS,1508,1499,3A
#RCR,1506,1500,66
BS,480433,1,2,346598.161,4070406.689,1.3167,9,05
#BS,480448,1,2,346598.555,4070407.070,1.3167,9,0B
#CS,1#BS,480488,1,2,346598.555,4070407.070,1.3169,9,09
#CS,1516,1493,3F
#RCR,1517,14#BS,480512,1,2,346598.555,4070407.070,1.3169,9,0B
#BS,480528,1,2,346598.555,4070407.070,1.3169,9,02
#CS,1534,1499,35500,66
#BS,480553,1,2,346598.964,4070407.451,1.3170,9,0F
#BS,480568,1,2,346598.964,4070407.451,1.3174,9,0#BS,480592,1,2,346598.964,4070407.451,1.3181,9,0C
#BS,480608,1,2,346598.964,4070407.451,1.3186,9,0CR,1510,1478,6F
#BS,480633,1,2,346598.964,4070407.451,1.3195,9,01
#BS,480648,1,2,346599.357,4070407.814,1.3203,9,07
#RCR,1507,1493,6C
#BS,480672,1,2,346599.357,4070407.814,1.3210,9,0C
#BS,480688,1,2,346599.357,4070407.8170407.81508,1495,36
#RCR,1511,1496,6E
#BS,480752,1,2,346599.751,4070408.195,1.3217,9,05
#BS,480768,1,2,346599.751,4070408.
#CS,1516,1503,37
#RCR,1519,1504,6C
#BS,480792,1,2,346599.751,4070408.195,1.3228,9,05
#BS,480808,1,2,346
#RCR,1509,1501,68
#BS,480832,1,2,346599.751,4070408.195,1.3238,9,01
#BS,480848,1,2,346600.130,403240,9,09
#CS,1509,1502,38
#RCR,1508,1503,6B
#CS,1509,1506,3C
#RCR,1509,1507,6E
#CS,1502,1490,39
#RCR,1502,1491,6B
#BS,480932,1,2,346600.130,4070408.577,1.3277,9,01
#BS,480948,1,2,346600.523,4070408.940,1.3278,9,0D
#CS,1502,1488,30
#RCR,1510,1489,61
#BS,480972,1,2,346600.523,4070408.940,1.3284,9,07
#BS,480988,1,2,346600.523,4070408.940,1.3284,9,02
#CS,1520,1501,30
#RCR,1522,1502,62
#BS,481012,1,2,346600.523,4070408.940,1.3284,9,09
#BS,481028,1,2,346600.523,4070408.940,1.3285,9,01
#CS,1520,1510,30
#RCR,1515,#BS,481053,1,2,346600.917,4070409.321,1.3292,9,0C
#BS,481068,1,2,346600.917,4070409.321,1.3294,9,0#RCR,1502,1496,6C
#BS,481092,1,2,346600.917,4070409.321,1.3303,9,08
#BS,481108,1,2,346600.917,4070409.321,1.3308,9,05,3F
#RCR,1511,1496,6E
#BS,481132,1,2,346600.917,4070409.321,1.3308,9,08
#BS,481148,1,2,346601.311,4070411,4070409.702,1.3319,9,04
#BS,481188,1,2,346601.311,4070409.#CS,1507,1503,37
#RCR,1509,1504,6D
#BS,481212,1,2,346601.311,4070409.702,1.3319,9,01
#BS,481228,1,2,346601.311,4070,9,02
#CS,1507,1504,30
#RCR,1509,1505,6C
#BS,481254,1,2,346601.734,4070410.083,1.3320,9,0C
#BS,481268,1,30
#RCR,1506,1499,67
#BS,481292,1,2,346601.734,4070410.083,1.3333,9,04
#BS,481308,1,2,346601.73,1.3334,9,01
#CS,1508,1496,35
#RCR,1512,1497,6C
#BS,481332,1,2,346601.734,4070410.083,1.3341,9,0A
#BS,481348,1,2,36602.143,4070410.464,1.3343,9,0D
#CS,1520,1502,33
#RCR,1515,1503,67
#BS,481372,1,2,346602.143,4070410.46,346602.143,4070410.464,1.481428,1,2,346602.143,4070410.464,1.3348,9,07
#CS,1506,1492,3F
#RCR,1505,1493,6E
