#RCR,-17629,-4882,5D
#BS,13730,1,2,346578.130,4070308.800,2.4876,9,3A
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,13761,1,2,346578.130,4070308.800,2.4874,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,13793,1,2,346578.130,4070308.800,2.4878,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,13826,1,2,346578.130,4070308.800,2.4885,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,13856,1,2,346578.130,4070308.800,2.4885,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,13886,1,2,346578.130,4070308.800,2.4876,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,13920,1,2,346578.130,4070308.800,2.4864,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,13950,1,2,346578.130,4070308.800,2.4871,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,13981,1,2,346578.130,4070308.800,2.4883,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14014,1,2,346578.130,4070308.800,2.4887,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14046,1,2,346578.130,4070308.800,2.4887,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14106,1,2,346578.130,4070308.800,2.4890,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14139,1,2,346578.130,4070308.800,2.4888,9,33
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14170,1,2,346578.130,4070308.800,2.4890,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14200,1,2,346578.130,4070308.800,2.4887,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14233,1,2,346578.130,4070308.800,2.4885,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14264,1,2,346578.130,4070308.800,2.4883,9,33
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14296,1,2,346578.130,4070308.800,2.4880,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14327,1,2,346578.130,4070308.800,2.4880,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
LP:63.0 IMU:51.0 GGA:9.0 RC1:0.0 RC2:0.0
#BS,14370,1,2,346578.130,4070308.800,2.4881,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14402,1,2,346578.130,4070308.800,2.4883,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14434,1,2,346578.130,4070308.800,2.4885,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14466,1,2,346578.130,4070308.800,2.4888,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14496,1,2,346578.130,4070308.800,2.4887,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14529,1,2,346578.130,4070308.800,2.4885,9,3B
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14560,1,2,346578.130,4070308.800,2.4881,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14590,1,2,346578.130,4070308.800,2.4885,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14623,1,2,346578.130,4070308.800,2.4887,9,30
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14655,1,2,346578.130,4070308.800,2.4890,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14686,1,2,346578.130,4070308.800,2.4888,9,30
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14717,1,2,346578.130,4070308.800,2.4892,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14749,1,2,346578.130,4070308.800,2.4887,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14780,1,2,346578.130,4070308.800,2.4883,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14812,1,2,346578.130,4070308.800,2.4881,9,3A
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14844,1,2,346578.130,4070308.800,2.4885,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14875,1,2,346578.130,4070308.800,2.4883,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14906,1,2,346578.130,4070308.800,2.4878,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14939,1,2,346578.130,4070308.800,2.4874,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,14969,1,2,346578.130,4070308.800,2.4873,9,3A
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15000,1,2,346578.130,4070308.800,2.4873,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15033,1,2,346578.130,4070308.800,2.4869,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15125,1,2,346578.130,4070308.800,2.4867,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15157,1,2,346578.130,4070308.800,2.4869,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15187,1,2,346578.130,4070308.800,2.4867,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15219,1,2,346578.130,4070308.800,2.4867,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15251,1,2,346578.130,4070308.800,2.4869,9,30
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15282,1,2,346578.130,4070308.800,2.4874,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15313,1,2,346578.130,4070308.800,2.4876,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15346,1,2,346578.130,4070308.800,2.4873,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15377,1,2,346578.130,4070308.800,2.4874,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15408,1,2,346578.130,4070308.800,2.4876,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15440,1,2,346578.130,4070308.800,2.4874,9,3A
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15471,1,2,346578.130,4070308.800,2.4878,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15503,1,2,346578.130,4070308.800,2.4880,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15536,1,2,346578.130,4070308.800,2.4880,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15566,1,2,346578.130,4070308.800,2.4876,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15597,1,2,346578.130,4070308.800,2.4874,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15630,1,2,346578.130,4070308.800,2.4876,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15661,1,2,346578.130,4070308.300,2.4878,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15691,1,2,346578.130,4070308.300,2.4876,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15724,1,2,346578.130,4070308.300,2.4874,9,30
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15756,1,2,346578.130,4070308.300,2.4876,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15787,1,2,346578.130,4070308.300,2.4874,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15818,1,2,346578.130,4070308.300,2.4867,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15851,1,2,346578.130,4070308.300,2.4864,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15882,1,2,346578.130,4070308.300,2.4864,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15912,1,2,346578.130,4070308.300,2.4862,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15945,1,2,346578.130,4070308.300,2.4862,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,15976,1,2,346578.130,4070308.300,2.4864,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16007,1,2,346578.130,4070308.300,2.4864,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16039,1,2,346578.130,4070308.300,2.4862,9,3F
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16136,1,2,346578.130,4070308.300,2.4862,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16166,1,2,346578.130,4070308.300,2.4862,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16197,1,2,346578.130,4070308.300,2.4864,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16229,1,2,346578.130,4070308.300,2.4864,9,3A
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16261,1,2,346578.130,4070308.300,2.4860,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16291,1,2,346578.130,4070308.300,2.4859,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16323,1,2,346578.130,4070308.300,2.4860,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16356,1,2,346578.130,4070308.300,2.4855,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16387,1,2,346578.130,4070308.300,2.4855,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16417,1,2,346578.130,4070308.300,2.4855,9,33
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16450,1,2,346578.130,4070308.300,2.4859,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16481,1,2,346578.130,4070308.300,2.4857,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16512,1,2,346578.130,4070308.300,2.4855,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16545,1,2,346578.130,4070308.300,2.4857,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16576,1,2,346578.130,4070308.300,2.4853,9,33
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16607,1,2,346578.130,4070308.300,2.4853,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16640,1,2,346578.130,4070308.300,2.4859,9,3F
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16670,1,2,346578.130,4070308.300,2.4860,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16701,1,2,346578.130,4070308.300,2.4860,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16734,1,2,346578.130,4070308.300,2.4857,9,33
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16765,1,2,346578.130,4070308.300,2.4853,9,33
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16796,1,2,346578.130,4070308.300,2.4855,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16827,1,2,346578.130,4070308.300,2.4853,9,3A
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16860,1,2,346578.130,4070308.300,2.4852,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16890,1,2,346578.130,4070308.300,2.4850,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16922,1,2,346578.130,4070308.300,2.4855,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16955,1,2,346578.130,4070308.300,2.4857,9,3A
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,16986,1,2,346578.130,4070308.300,2.4862,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17016,1,2,346578.130,4070308.300,2.4864,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17049,1,2,346578.130,4070308.300,2.4866,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17142,1,2,346578.130,4070308.300,2.4880,9,3F
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17173,1,2,346578.130,4070308.300,2.4880,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17204,1,2,346578.130,4070308.300,2.4876,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17236,1,2,346578.130,4070308.300,2.4878,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17267,1,2,346578.130,4070308.300,2.4876,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17299,1,2,346578.130,4070308.300,2.4883,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17330,1,2,346578.130,4070308.300,2.4885,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17362,1,2,346578.130,4070308.300,2.4878,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
LP:65.0 IMU:50.0 GGA:5.0 RC1:0.0 RC2:0.0
#BS,17405,1,2,346578.130,4070308.300,2.4869,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17438,1,2,346578.130,4070308.300,2.4871,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17469,1,2,346578.130,4070308.300,2.4874,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17501,1,2,346578.130,4070308.300,2.4876,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17531,1,2,346578.130,4070308.300,2.4876,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17564,1,2,346578.130,4070308.300,2.4874,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17595,1,2,346578.130,4070308.300,2.4880,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17635,1,2,346578.130,4070308.300,2.4878,9,3F
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17667,1,2,346578.130,4070308.300,2.4881,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17697,1,2,346578.130,4070308.300,2.4890,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17728,1,2,346578.130,4070308.300,2.4895,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17762,1,2,346578.130,4070308.300,2.4894,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17793,1,2,346578.130,4070308.300,2.4892,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17823,1,2,346578.130,4070308.300,2.4897,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17856,1,2,346578.130,4070308.300,2.4895,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17887,1,2,346578.130,4070308.300,2.4894,9,3A
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17917,1,2,346578.130,4070308.300,2.4892,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17950,1,2,346578.130,4070308.300,2.4892,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,17981,1,2,346578.130,4070308.300,2.4885,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18013,1,2,346578.130,4070308.300,2.4880,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18045,1,2,346578.130,4070308.300,2.4880,9,36
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18077,1,2,346578.130,4070308.300,2.4869,9,30
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18141,1,2,346578.130,4070308.300,2.4866,9,3B
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18172,1,2,346578.130,4070308.300,2.4860,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18203,1,2,346578.130,4070308.300,2.4852,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18235,1,2,346578.130,4070308.300,2.4852,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18267,1,2,346578.130,4070308.300,2.4852,9,3B
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18298,1,2,346578.130,4070308.300,2.4848,9,30
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18329,1,2,346578.130,4070308.300,2.4847,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18362,1,2,346578.130,4070308.300,2.4847,9,3B
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18393,1,2,346578.130,4070308.300,2.4850,9,33
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18423,1,2,346578.130,4070308.300,2.4847,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18456,1,2,346578.130,4070308.300,2.4845,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18487,1,2,346578.130,4070308.300,2.4848,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18519,1,2,346578.130,4070308.300,2.4855,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18550,1,2,346578.130,4070308.300,2.4855,9,3F
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18582,1,2,346578.130,4070308.300,2.4859,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18613,1,2,346578.130,4070308.300,2.4864,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18646,1,2,346578.130,4070308.300,2.4869,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18676,1,2,346578.130,4070308.300,2.4869,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18707,1,2,346578.130,4070308.300,2.4867,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18739,1,2,346578.130,4070308.300,2.4860,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18771,1,2,346578.130,4070308.300,2.4855,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18802,1,2,346578.130,4070308.300,2.4852,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18833,1,2,346578.130,4070308.300,2.4860,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18866,1,2,346578.130,4070308.300,2.4866,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18897,1,2,346578.130,4070308.300,2.4867,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18927,1,2,346578.130,4070308.300,2.4869,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18961,1,2,346578.130,4070308.300,2.4873,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,18992,1,2,346578.130,4070308.300,2.4869,9,32
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19022,1,2,346578.130,4070308.300,2.4867,9,3F
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19055,1,2,346578.130,4070308.300,2.4871,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19146,1,2,346578.130,4070308.300,2.4867,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19178,1,2,346578.130,4070308.300,2.4867,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19209,1,2,346578.130,4070308.300,2.4867,9,34
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19240,1,2,346578.130,4070308.300,2.4871,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19273,1,2,346578.130,4070308.300,2.4869,9,37
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19304,1,2,346578.130,4070308.300,2.4867,9,38
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19336,1,2,346578.130,4070308.300,2.4867,9,39
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19367,1,2,346578.130,4070308.300,2.4864,9,3E
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19399,1,2,346578.130,4070308.300,2.4864,9,3F
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19430,1,2,346578.130,4070308.300,2.4862,9,3D
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19463,1,2,346578.130,4070308.300,2.4859,9,33
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19493,1,2,346578.130,4070308.300,2.4859,9,3C
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19524,1,2,346578.130,4070308.300,2.4859,9,31
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19557,1,2,346578.130,4070308.300,2.4859,9,35
#CS,1500,1500,33
#RCR,-17629,-4882,5D
#BS,19588,1,2,346578.130,4070308.300,2.4860,9,3D
#CS,1
#RCR,-17501,-4882,54
#BS,5334,1,2,166021.470,0.000,2.5030,0,07
#CS,1500,1500,33
#RCR,-17501,-4882,54
Bad GPS fix
#BS,5362,1,2,166021.470,0.000,2.5025,0,00
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,5395,1,2,166021.470,0.000,2.5019,0,07
#BS,5410,1,2,166021.470,0.000,2.5019,0,0D
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,5441,1,2,166021.470,0.000,2.5019,0,09
#BS,5457,1,2,166021.470,0.000,2.5021,0,05
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,5486,1,2,166021.470,0.000,2.5021,0,09
#BS,5501,1,2,166021.470,0.000,2.5019,0,0C
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,5532,1,2,166021.470,0.000,2.5023,0,05
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,5561,1,2,166021.470,0.000,2.5021,0,01
#BS,5577,1,2,166021.470,0.000,2.5018,0,0C
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,5606,1,2,166021.470,0.000,2.5016,0,07
#BS,5623,1,2,166021.470,0.000,2.5012,0,04
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,5652,1,2#BS,5758,1,2,166021.470,0.000,2.5021,0,09
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,5787,1,2,166021.470,0.000,2.5023,0,09
#BS,5804,1,2,166021.470,0.000,2.5021,0,0F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,5831,1,2,166021.470,0.000,2.5021,0,09
#BS,5849,1,2,166021.470,0.000,2.5019,0,0D
#CS,1500,1500,33
#RCR,-175014
Acquiring GPS
#BS,5991,1,2,346574.340,4070301.800,2.5025,6,08
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6028,1,2,346574.340,4070301.800,2.5028,6,0D
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6066,1,2,346574.340,4070301.800,2.5025,6,0A
#CS,1500,1500,33
#RCR,-17501,-4882,54
AcquiringAcquiring GPS
#BS,6214,1,2,346574.340,4070301.800,2.5025,7,0C
#CS,1500,1500,33
#RCR,-17501,-4882Acquiring GPS
#BS,6253,1,2,346574.340,4070301.800,2.5023,7,09
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6290,1,2,346574.340,4070301.800,2.5018,7,0E
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#B0F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6435,1,2,346574.340,4070301.800,2.5012,7,0D
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6474,1,2,346574.340,4070301.800,2.5011,7,0B
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6511,1,2,346574.340,4070301.800,2.5012,7,0A
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6549,1,2,346574.340,4070301.800,2.5009,7,0D
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6587,1,2,346574.340,4070301.800,2.5011,7,06
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6624,1,2,346574.340,4070301.800,2.5011,7,0C
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6662,1,2,346574.340,4070301.800,2.5011,7,0E
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6699,1,2,346574.340,4070301.800,2.5007,7,0D
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6735,1,2,346574.340,4070301.800,2.5007,7,0A
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6773,1,2,346574.340,4070301.800,2.5007,7,08
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6810,1,2,346574.340,4070301.800,2.4997,7,03
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6848,1,2,346574.340,4070301.800,2.4995,7,0C
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6886,1,2,346574.340,4070301.800,2.4991,8,05
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6923,1,2,346574.340,4070301.800,2.4988,8,03
#CS,1500,1500,33
#RCR,-17501,-4882,54
Acquiring GPS
#BS,6961,1,2,346574.340,4070301.800,2.4997,8,0B
#CS,1500,1500,33
#RCR,-17501,-4882,54
Home position acquired : ? ?
#BS,6998,1,2,346574.340,4070301.800,2.5004,8,0F
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7040,1,2,346574.340,4070301.800,2.5000,8,06
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7071,1,2,346574.340,4070301.800,2.4993,8,06
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7104,1,2,346574.340,4070301.800,2.4997,8,01
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7136,1,2,346574.380,4070302.300,2.4995,8,06
#CS,1500,1500,33
#RCR,-17501,-4882,54
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7198,1,2,346574.380,4070302.300,2.4990,8,07
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7231,1,2,346574.380,4070302.300,2.4988,8,0E
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7262,1,2,346574.380,4070302.300,2.4983,8,03
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7292,1,2,346574.380,4070302.300,2.4983,8,0C
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7324,1,2,346574.380,4070302.300,2.4983,8,00
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7355,1,2,346574.380,4070302.300,2.4981,8,04
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7386,1,2,346574.380,4070302.300,2.4981,8,0A
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7418,1,2,346574.380,4070302.300,2.4986,8,0D
#CS,1500,1500,33
#RCR,-17501,-4882,54
#BS,7449,1,2,346574.380,4070302.300,2.4983,8,0C
